"number","total_stations","distance_covered","start_time","end_time","journey_days","journey_time","train_type","is_superfast","average_speed","DelayOverall","DelayDiscreate"
"00040",8,54,"02:15","05:00",0,2.75,"Special",FALSE,19.6363636363636,NA,NA
"00041",6,44,"07:55","08:55",0,1,"Special",FALSE,44,NA,NA
"00042",6,44,"06:00","07:35",0,1.58333333333333,"Special",FALSE,27.7894736842105,NA,NA
"00201",21,183,"00:05","04:30",0,4.41666666666667,"Special",FALSE,41.4339622641509,NA,NA
"00206",21,183,"02:45","07:35",0,4.83333333333333,"Special",FALSE,37.8620689655172,NA,NA
"00219",20,173,"07:25","12:00",0,4.58333333333333,"Special",FALSE,37.7454545454545,NA,NA
"00842",13,1664,"17:10","18:30",1,25.3333333333333,"Special",FALSE,65.6842105263158,227.291666666667,25.625
"01090",11,421,"09:20","16:40",0,7.33333333333333,"Special",FALSE,57.4090909090909,18.1111111111111,-1
"01413",14,267,"06:00","12:15",0,6.25,"Special",FALSE,42.72,11.0571428571429,-0.95
"01414",14,267,"15:25","21:10",0,5.75,"Special",FALSE,46.4347826086956,5.24285714285714,-0.178571428571429
"01656",13,1047,"06:45","02:45",1,20,"Special",FALSE,52.35,NA,NA
"01659",17,1022,"14:35","10:00",1,19.4166666666667,"Special",FALSE,52.6351931330472,NA,NA
"01705",14,1262,"20:30","18:55",1,22.4166666666667,"Special",FALSE,56.2973977695167,39.8928571428571,2.21428571428571
"01706",14,1263,"14:20","11:15",1,20.9166666666667,"Special",FALSE,60.3824701195219,5,0
"01707",17,1382,"09:15","11:45",1,26.5,"Special",FALSE,52.1509433962264,69.3333333333333,4.31372549019608
"02081",15,107,"18:45","22:00",0,3.25,"Special",TRUE,32.9230769230769,7.16,-0.2
"02082",13,107,"04:55","08:25",0,3.5,"Special",TRUE,30.5714285714286,9.49230769230769,-0.115384615384615
"02087",11,107,"21:05","00:20",1,3.25,"Special",TRUE,32.9230769230769,9.04040404040404,0.101010101010101
"02088",15,107,"06:20","09:45",0,3.41666666666667,"Special",TRUE,31.3170731707317,10.0466666666667,0.3
"02090",15,107,"07:40","11:10",0,3.5,"Special",TRUE,30.5714285714286,4.78666666666667,-0.2
"02123",10,888,"15:15","05:15",1,14,"Special",TRUE,63.4285714285714,60.8,8
"02125",10,1535,"17:50","21:05",1,27.25,"Special",TRUE,56.3302752293578,46.25,14.375
"02172",15,2120,"07:20","18:00",1,34.6666666666667,"Special",TRUE,61.1538461538462,NA,NA
"02540",13,87,"10:15","17:45",0,7.5,"Special",TRUE,11.6,NA,NA
"02651",3,62,"07:45","09:10",0,1.41666666666667,"Special",TRUE,43.7647058823529,3.4,0
"02652",3,63,"16:45","18:10",0,1.41666666666667,"Special",TRUE,44.4705882352941,4,-0.5
"02779",21,705,"15:10","07:00",1,15.8333333333333,"Special",TRUE,44.5263157894737,NA,NA
"02853",19,2307,"17:00","06:00",2,37,"Special",TRUE,62.3513513513514,31.8157894736842,3.81578947368421
"02854",22,2309,"08:50","23:00",1,38.1666666666667,"Special",TRUE,60.4978165938865,36.25,0
"02877",8,1070,"05:30","23:00",0,17.5,"Special",TRUE,61.1428571428571,NA,NA
"02878",8,1073,"01:00","18:00",0,17,"Special",TRUE,63.1176470588235,NA,NA
"03217",8,34,"04:10","05:35",0,1.41666666666667,"Special",FALSE,24,11.3125,1.1125
"03218",8,34,"20:15","21:55",0,1.66666666666667,"Special",FALSE,20.4,50.7,8.0375
"03572",8,34,"04:30","05:45",0,1.25,"Special",FALSE,27.2,6.775,0.7125
"04111",13,1211,"15:20","13:50",1,22.5,"Special",FALSE,53.8222222222222,NA,NA
"04112",14,1211,"22:10","20:25",1,22.25,"Special",FALSE,54.4269662921348,NA,NA
"04113",13,1211,"15:20","13:50",1,22.5,"Special",FALSE,53.8222222222222,NA,NA
"04114",12,1211,"22:10","22:25",1,24.25,"Special",FALSE,49.9381443298969,NA,NA
"04191",5,96,"18:10","20:35",0,2.41666666666667,"Special",FALSE,39.7241379310345,26,16.1111111111111
"04402",11,685,"14:40","05:30",1,14.8333333333333,"Special",FALSE,46.1797752808989,138.509090909091,19.6727272727273
"04407",13,1275,"07:05","04:30",1,21.4166666666667,"Special",FALSE,59.5330739299611,20.4230769230769,7.73076923076923
"04408",11,1275,"15:55","12:50",1,20.9166666666667,"Special",FALSE,60.9561752988048,72.8461538461538,5
"04417",10,1516,"05:15","05:35",1,24.3333333333333,"Special",FALSE,62.3013698630137,5.7,1.5
"04421",8,281,"15:35","21:05",0,5.5,"Special",FALSE,51.0909090909091,NA,NA
"04422",8,281,"06:00","11:40",0,5.66666666666667,"Special",FALSE,49.5882352941176,NA,NA
"04425",33,3023,"23:00","03:00",3,52,"Special",FALSE,58.1346153846154,NA,NA
"04435",9,975,"16:20","10:00",1,17.6666666666667,"Special",FALSE,55.188679245283,NA,NA
"04436",9,974,"20:00","13:30",1,17.5,"Special",FALSE,55.6571428571429,NA,NA
"04504",7,491,"21:20","07:50",1,10.5,"Special",FALSE,46.7619047619048,10,0
"04735",17,691,"19:45","10:25",1,14.6666666666667,"Special",FALSE,47.1136363636364,5.23529411764706,0
"04736",17,691,"19:50","09:40",1,13.8333333333333,"Special",FALSE,49.9518072289157,49.6176470588235,1
"04769",10,66,"17:40","19:30",0,1.83333333333333,"Special",FALSE,36,5.38,-0.51
"04772",24,245,"18:40","01:00",1,6.33333333333333,"Special",FALSE,38.6842105263158,6.30555555555556,-0.347222222222222
"04802",2,21,"19:00","20:00",0,1,"Special",FALSE,21,-0.625,-0.625
"04805",3,26,"12:55","13:20",0,0.416666666666667,"Special",FALSE,62.4,7.9,4.6
"04806",3,26,"13:45","14:15",0,0.5,"Special",FALSE,52,7.1,3.5
"04851",27,239,"06:40","13:15",0,6.58333333333333,"Special",FALSE,36.3037974683544,18.1152263374486,-0.111111111111111
"04918",8,287,"16:30","23:10",0,6.66666666666667,"Special",FALSE,43.05,NA,NA
"04922",13,81,"20:45","22:40",0,1.91666666666667,"Special",FALSE,42.2608695652174,45.0769230769231,4.36923076923077
"04923",8,937,"22:10","14:25",1,16.25,"Special",FALSE,57.6615384615385,140.375,31.25
"04924",8,937,"23:15","17:30",1,18.25,"Special",FALSE,51.3424657534247,46.25,10
"04991",14,99,"14:40","17:10",0,2.5,"Special",FALSE,39.6,28.7551020408163,3.31632653061224
"04992",14,99,"09:50","12:10",0,2.33333333333333,"Special",FALSE,42.4285714285714,18.6428571428571,2.06122448979592
"04997",17,1083,"21:20","19:00",1,21.6666666666667,"Special",FALSE,49.9846153846154,NA,NA
"04998",17,1083,"21:05","19:20",1,22.25,"Special",FALSE,48.6741573033708,68.5,6.02941176470588
"05061",4,112,"06:50","10:40",0,3.83333333333333,"Special",FALSE,29.2173913043478,10.625,0
"05065",14,505,"19:30","08:15",1,12.75,"Special",FALSE,39.6078431372549,3.7,-2
"05066",14,505,"20:25","08:25",1,12,"Special",FALSE,42.0833333333333,19.5333333333333,5.8
"05105",4,64,"11:20","12:55",0,1.58333333333333,"Special",FALSE,40.421052631579,6.55555555555556,-0.333333333333333
"05106",4,64,"13:40","15:35",0,1.91666666666667,"Special",FALSE,33.3913043478261,8.36111111111111,0.333333333333333
"05305",11,136,"11:00","14:30",0,3.5,"Special",FALSE,38.8571428571429,31.5909090909091,0.672727272727273
"05448",2,27,"13:35","14:25",0,0.833333333333333,"Special",FALSE,32.4,NA,NA
"05513",20,1907,"17:00","05:45",2,36.75,"Special",FALSE,51.891156462585,79.15,4
"05514",20,1900,"14:30","02:30",2,36,"Special",FALSE,52.7777777777778,475.75,34
"05527",19,1228,"19:45","21:45",1,26,"Special",FALSE,47.2307692307692,107.208333333333,10
"05596",37,449,"06:00","17:00",0,11,"Special",FALSE,40.8181818181818,NA,NA
"05613",11,98,"06:00","08:05",0,2.08333333333333,"Special",FALSE,47.04,0.881818181818182,0
"05663",35,256,"09:00","18:15",0,9.25,"Special",FALSE,27.6756756756757,NA,NA
"05664",35,256,"11:00","20:00",0,9,"Special",FALSE,28.4444444444444,NA,NA
"05665",14,140,"17:45","21:55",0,4.16666666666667,"Special",FALSE,33.6,NA,NA
"05677",16,148,"16:00","21:45",0,5.75,"Special",FALSE,25.7391304347826,NA,NA
"05715",2,87,"03:00","05:10",0,2.16666666666667,"Special",FALSE,40.1538461538462,0,0
"05716",2,87,"04:00","06:30",0,2.5,"Special",FALSE,34.8,105,105
"05726",7,126,"16:45","20:15",0,3.5,"Special",FALSE,36,NA,NA
"05734",8,33,"10:45","12:15",0,1.5,"Special",FALSE,22,NA,NA
"05817",9,101,"15:55","19:05",0,3.16666666666667,"Special",FALSE,31.8947368421053,NA,NA
"05818",9,101,"05:50","08:45",0,2.91666666666667,"Special",FALSE,34.6285714285714,NA,NA
"05967",29,603,"05:45","21:55",0,16.1666666666667,"Special",FALSE,37.2989690721649,NA,NA
"05968",29,603,"05:00","19:30",0,14.5,"Special",FALSE,41.5862068965517,NA,NA
"06009",27,1843,"14:10","20:15",1,30.0833333333333,"Special",FALSE,61.2631578947368,NA,NA
"06010",27,1843,"19:15","04:30",2,33.25,"Special",FALSE,55.4285714285714,39.4814814814815,2.77777777777778
"06015",15,582,"14:20","04:15",1,13.9166666666667,"Special",FALSE,41.8203592814371,20.8666666666667,1.26666666666667
"06023",13,803,"17:00","08:00",1,15,"Special",FALSE,53.5333333333333,16.6923076923077,5.76923076923077
"06029",9,495,"21:05","07:30",1,10.4166666666667,"Special",FALSE,47.52,NA,NA
"06033",13,706,"22:30","10:45",1,12.25,"Special",FALSE,57.6326530612245,22.3333333333333,1.33333333333333
"06228",14,373,"20:15","07:00",1,10.75,"Special",FALSE,34.6976744186046,NA,NA
"06343",6,53,"08:05","09:45",0,1.66666666666667,"Special",FALSE,31.8,93.2962962962963,17.7222222222222
"06345",6,53,"10:15","11:45",0,1.5,"Special",FALSE,35.3333333333333,94.8,17.6666666666667
"06346",6,53,"17:30","19:00",0,1.5,"Special",FALSE,35.3333333333333,3.68333333333333,-0.7
"06504",19,1655,"00:25","11:55",1,35.5,"Special",FALSE,46.6197183098592,NA,NA
"06539",8,44,"18:35","19:50",0,1.25,"Special",FALSE,35.2,7.13888888888889,0.319444444444444
"06540",8,44,"17:25","18:30",0,1.08333333333333,"Special",FALSE,40.6153846153846,5.625,0.0555555555555556
"06541",14,890,"18:00","11:35",1,17.5833333333333,"Special",FALSE,50.6161137440758,11.9285714285714,0
"06542",14,890,"13:35","06:20",1,16.75,"Special",FALSE,53.134328358209,8.42857142857143,0
"06591",8,67,"06:30","08:00",0,1.5,"Special",FALSE,44.6666666666667,5.88405797101449,1.88405797101449
"06606",12,85,"18:55","20:55",0,2,"Special",FALSE,42.5,14.5833333333333,0.435185185185185
"06709",6,63,"15:15","16:40",0,1.41666666666667,"Special",FALSE,44.4705882352941,6.43333333333333,0.5
"06710",6,62,"10:50","12:25",0,1.58333333333333,"Special",FALSE,39.1578947368421,1.4,-0.216666666666667
"06712",6,53,"04:30","06:15",0,1.75,"Special",FALSE,30.2857142857143,7.85,0.216666666666667
"06732",11,57,"07:15","09:00",0,1.75,"Special",FALSE,32.5714285714286,11.6464646464646,0.202020202020202
"06734",7,28,"12:15","13:15",0,1,"Special",FALSE,28,24.5396825396825,2.33333333333333
"06736",7,28,"15:10","16:10",0,1,"Special",FALSE,28,21,1.92063492063492
"06769",11,116,"04:30","07:30",0,3,"Special",FALSE,38.6666666666667,19.9090909090909,14.2272727272727
